image,x,y,label,degree,dark_at_site,dark_peak,dark_excess_area,stroke_dark_local
circuit_726.jpg,705,632,0,2,-0.5505,0.7666,0,73.0
circuit_730.jpg,454,456,0,3,-0.3033,1.2836,6,84.5
circuit_730.jpg,233,458,0,2,-0.5866,0.9685,0,69.0
circuit_730.jpg,227,658,0,2,-0.3828,1.1607,2,72.0
circuit_730.jpg,460,672,1,3,-0.3959,1.177,2,77.0
circuit_730.jpg,772,672,1,2,-0.0135,1.558,16,76.5
circuit_730.jpg,600,675,1,2,0.0434,1.2806,4,90.5
circuit_730.jpg,342,677,0,2,-0.5011,0.932,0,80.0
circuit_730.jpg,754,677,1,2,-0.2742,1.6483,5,93.0
circuit_730.jpg,227,680,0,2,-0.1862,0.8953,0,80.5
circuit_733.jpg,174,378,0,2,-0.2267,1.1441,4,89.5
circuit_733.jpg,303,380,0,3,-0.1672,1.5773,10,83.0
circuit_733.jpg,156,380,0,2,-0.1964,1.4696,3,88.5
circuit_733.jpg,797,381,0,2,-0.1597,2.053,11,94.0
circuit_733.jpg,121,384,0,2,-0.2024,1.8217,8,92.0
circuit_733.jpg,530,384,0,3,0.0501,1.8627,18,82.0
circuit_733.jpg,123,418,0,2,-0.4434,1.4923,4,92.0
circuit_733.jpg,799,434,0,1,-0.099,2.0169,8,98.5
circuit_733.jpg,126,668,1,2,0.0238,1.7101,20,92.0
circuit_733.jpg,793,682,0,2,0.0349,1.8661,17,93.0
circuit_733.jpg,540,688,1,3,-0.1005,1.7804,13,89.0
circuit_733.jpg,127,691,1,2,-0.1609,1.3677,6,93.0
circuit_733.jpg,527,692,1,2,-0.0651,1.2993,9,88.0
circuit_733.jpg,306,696,1,4,0.1675,1.4803,13,81.0
circuit_743.jpg,165,393,1,2,-0.1312,1.7498,19,83.0
circuit_743.jpg,402,394,0,2,-0.4008,1.0501,1,88.5
circuit_743.jpg,424,394,0,3,-0.0372,1.6113,13,75.5
circuit_743.jpg,429,607,1,3,0.0026,1.3145,5,70.0
circuit_743.jpg,647,610,1,3,-0.1372,1.6676,14,80.0
circuit_743.jpg,158,614,1,2,-0.1823,1.367,11,78.0
circuit_743.jpg,304,614,1,3,0.0298,2.0627,15,77.0
circuit_748.jpg,282,356,1,3,0.1603,1.5629,16,88.0
circuit_748.jpg,424,361,1,3,0.0816,1.6703,17,91.0
circuit_748.jpg,48,364,0,2,0.0201,1.5839,8,93.0
circuit_748.jpg,662,365,1,2,-0.2758,1.3841,2,93.0
circuit_748.jpg,652,368,1,3,0.2006,1.8738,41,94.0
circuit_748.jpg,836,367,1,2,-0.1297,1.88,10,113.0
circuit_748.jpg,278,474,0,4,0.1775,1.1818,6,74.0
circuit_748.jpg,240,478,1,2,-0.2176,1.3459,4,104.0
circuit_748.jpg,431,489,1,4,0.165,1.5137,3,73.0
circuit_748.jpg,152,490,1,2,-0.2126,1.0845,1,102.5
circuit_748.jpg,120,494,1,2,-0.3541,0.9301,0,101.0
circuit_748.jpg,110,495,1,2,-0.3357,0.9378,0,100.0
circuit_748.jpg,76,498,1,2,-0.3971,1.0192,1,99.0
circuit_748.jpg,90,497,1,2,-0.2096,1.0946,2,99.0
circuit_748.jpg,834,498,1,2,-0.0271,2.1938,13,111.0
circuit_748.jpg,42,503,1,3,0.0284,1.3386,13,79.0
circuit_748.jpg,646,514,1,4,0.2481,1.2813,19,71.0
circuit_748.jpg,836,528,1,4,0.293,1.5605,14,77.0
circuit_748.jpg,927,533,0,2,-0.3437,1.4196,3,96.0
circuit_748.jpg,648,536,1,2,-0.4979,0.819,0,88.0
circuit_748.jpg,298,618,0,2,-0.2953,1.6425,5,95.0
circuit_748.jpg,655,618,1,2,-0.1966,1.1345,3,88.5
circuit_748.jpg,656,632,1,2,-0.1432,1.3674,4,87.5
circuit_748.jpg,304,653,0,3,-0.2576,1.614,6,79.0
circuit_748.jpg,434,653,0,3,-0.0136,1.4735,10,77.0
circuit_748.jpg,50,657,1,1,0.0815,2.3941,16,100.0
circuit_748.jpg,656,658,1,3,0.0633,1.9034,21,83.0
circuit_748.jpg,837,677,1,2,0.1211,1.7058,18,100.0
circuit_750.jpg,356,300,0,3,0.0351,1.717,33,110.0
circuit_750.jpg,486,302,0,3,0.336,1.9181,39,110.0
circuit_750.jpg,532,301,0,2,-0.1389,1.684,7,135.0
circuit_750.jpg,666,304,0,3,0.2727,1.9387,30,98.0
circuit_750.jpg,814,306,0,2,0.0198,2.7081,23,104.0
circuit_750.jpg,95,340,0,2,0.0843,1.7566,15,97.0
circuit_750.jpg,659,414,0,2,-0.1099,1.4011,6,96.0
circuit_750.jpg,488,444,0,2,0.0457,1.4894,7,76.0
circuit_750.jpg,815,448,1,2,-0.3129,1.2287,3,96.0
circuit_750.jpg,346,508,1,4,0.2251,1.7009,25,81.0
circuit_750.jpg,488,508,1,4,0.4441,1.7872,55,90.0
circuit_750.jpg,817,509,1,4,0.2386,1.7416,42,87.5
circuit_750.jpg,655,510,1,4,0.0284,1.7513,35,98.0
circuit_750.jpg,912,513,0,1,-0.2974,1.1814,2,98.0
circuit_750.jpg,94,516,1,4,0.1987,1.7641,14,77.0
circuit_750.jpg,652,610,1,2,-0.3091,1.5031,6,87.0
circuit_750.jpg,910,632,0,2,-0.2459,1.399,4,85.0
circuit_750.jpg,811,652,0,2,-0.1378,1.4609,9,88.0
circuit_750.jpg,646,660,1,2,-0.1298,1.6734,10,85.0
circuit_750.jpg,642,692,1,3,0.135,1.5357,25,84.0
circuit_750.jpg,357,696,0,3,-0.1802,1.6535,9,84.5
circuit_750.jpg,485,696,0,3,-0.1698,1.6351,6,86.0
circuit_750.jpg,97,705,1,2,0.0065,1.9654,17,90.0
circuit_755.jpg,862,303,0,2,0.2478,1.866,28,104.0
circuit_755.jpg,846,305,0,2,-0.275,0.8086,0,112.0
circuit_755.jpg,776,309,0,2,-0.2798,1.1949,2,116.0
circuit_755.jpg,746,312,0,3,-0.0823,1.9746,13,98.0
circuit_755.jpg,672,314,0,2,-0.134,2.3185,5,129.0
circuit_755.jpg,524,320,1,3,0.2995,2.9256,45,111.0
circuit_755.jpg,324,329,1,3,0.1304,1.8464,32,96.5
circuit_755.jpg,523,344,1,2,-0.2173,1.5134,7,94.0
circuit_755.jpg,882,440,1,2,-0.1124,2.0871,6,96.0
circuit_755.jpg,878,466,1,4,0.1216,1.8999,32,91.0
circuit_755.jpg,860,470,0,2,-0.2571,1.053,1,91.0
circuit_755.jpg,736,478,1,4,-0.1013,1.7289,13,93.0
circuit_755.jpg,662,484,1,2,0.2774,1.811,19,125.5
circuit_755.jpg,122,488,0,1,-0.2844,1.3895,3,86.0
circuit_755.jpg,520,495,1,4,0.1525,1.9315,39,98.0
circuit_755.jpg,938,494,0,2,-0.0236,1.7049,16,89.0
circuit_755.jpg,326,515,1,4,0.091,1.8796,28,94.0
circuit_755.jpg,198,531,1,2,0.0706,2.1341,16,135.0
circuit_755.jpg,178,534,1,2,-0.0893,1.9114,13,132.0
circuit_755.jpg,129,541,1,4,0.0714,2.2366,31,87.5
circuit_755.jpg,727,542,1,2,-0.164,1.3948,7,84.0
circuit_755.jpg,714,682,1,3,-0.1608,1.6808,15,94.0
circuit_755.jpg,853,681,1,2,-0.2511,1.559,8,87.0
circuit_755.jpg,506,689,0,3,-0.0447,2.1099,18,115.0
circuit_755.jpg,446,695,0,2,0.1142,2.1791,10,148.5
circuit_755.jpg,330,699,0,3,-0.0139,2.6086,23,107.0
circuit_755.jpg,374,697,0,2,-0.214,1.1363,2,106.0
circuit_760.jpg,359,385,0,3,0.0089,1.4929,9,104.0
circuit_760.jpg,195,388,0,2,-0.3087,1.2084,4,117.0
circuit_760.jpg,514,387,0,3,-0.3189,1.1726,2,108.0
circuit_760.jpg,514,414,0,2,-0.349,1.3511,3,99.0
circuit_760.jpg,184,574,1,2,-0.2562,1.0728,1,94.0
circuit_760.jpg,516,598,0,2,-0.2567,0.93,0,90.0
circuit_760.jpg,513,645,0,3,-0.064,2.1345,13,111.5
circuit_760.jpg,353,649,1,4,0.0105,1.4158,5,83.0
circuit_760.jpg,620,647,0,2,-0.2296,1.4269,7,131.0
circuit_760.jpg,634,648,0,2,-0.1663,1.1989,3,136.0
circuit_760.jpg,646,648,0,2,-0.0528,1.4486,6,145.0
circuit_760.jpg,189,650,1,3,-0.194,2.3074,4,86.0
circuit_760.jpg,209,651,1,3,-0.275,1.792,15,110.0
circuit_760.jpg,260,650,1,2,-0.2203,1.2425,2,127.0
circuit_760.jpg,688,650,0,2,-0.1575,1.2557,3,101.5
circuit_769.jpg,416,353,1,3,-0.2666,1.8416,10,94.0
circuit_769.jpg,678,354,1,3,-0.2618,1.7086,9,99.0
circuit_769.jpg,884,355,1,2,0.0191,1.7623,16,96.0
circuit_769.jpg,413,658,1,3,-0.1062,1.2757,5,80.0
circuit_769.jpg,558,664,1,3,0.167,2.431,25,81.5
circuit_769.jpg,682,662,1,3,0.1354,1.9331,25,87.0
circuit_775.jpg,202,241,0,2,0.1109,2.0885,20,92.0
circuit_775.jpg,421,258,0,2,-0.0005,2.0129,10,104.0
circuit_775.jpg,616,260,0,2,0.0964,1.9003,21,96.0
circuit_775.jpg,813,268,0,2,0.0309,1.8624,15,95.0
circuit_775.jpg,130,299,0,2,-0.3085,1.5482,3,92.0
circuit_775.jpg,202,301,0,3,0.0067,1.6186,11,91.0
circuit_775.jpg,70,314,0,2,-0.0604,1.7224,11,82.0
circuit_775.jpg,420,316,0,3,0.1891,1.5614,20,80.0
circuit_775.jpg,616,320,0,3,0.0972,1.7858,20,83.0
circuit_775.jpg,672,323,0,2,-0.2464,1.0397,1,95.0
circuit_775.jpg,220,337,0,2,-0.1397,1.7842,9,83.0
circuit_775.jpg,810,341,0,3,0.0854,1.6579,17,87.0
circuit_775.jpg,944,345,0,2,-0.1018,0.8413,0,89.0
circuit_775.jpg,984,347,0,2,-0.1867,1.4538,6,91.0
circuit_775.jpg,650,409,0,2,-0.3235,2.2902,18,88.0
circuit_775.jpg,863,458,0,2,-0.298,1.7951,1,86.5
circuit_775.jpg,558,516,0,4,0.0825,1.5506,18,74.0
circuit_775.jpg,270,517,0,1,-0.3585,1.3878,4,69.0
circuit_775.jpg,443,519,0,3,0.0697,1.7873,13,70.0
circuit_775.jpg,708,524,0,3,-0.1121,1.8669,6,77.0
circuit_775.jpg,984,542,0,3,-0.043,1.2536,5,74.0
circuit_775.jpg,864,544,0,3,0.0962,1.9984,19,82.0
circuit_775.jpg,898,579,0,1,-0.1302,1.9916,2,74.0
circuit_775.jpg,922,576,0,2,-0.0285,1.4636,5,79.0
circuit_775.jpg,984,580,0,4,-0.1078,1.3641,6,79.0
circuit_775.jpg,956,579,0,2,-0.0954,1.3936,7,83.0
circuit_775.jpg,227,583,1,3,0.0952,1.8823,6,70.0
circuit_775.jpg,443,600,0,2,-0.155,1.8309,8,75.0
circuit_775.jpg,246,614,0,2,-0.0655,1.5785,10,75.0
circuit_775.jpg,558,652,0,2,-0.332,1.3173,6,81.0
circuit_775.jpg,677,655,0,2,0.0042,1.7398,17,76.0
circuit_775.jpg,868,658,0,2,-0.2549,1.6438,10,79.5
circuit_775.jpg,981,705,0,2,0.1642,2.0143,23,77.0
circuit_775.jpg,560,714,0,3,-0.1494,1.7101,5,66.0
circuit_775.jpg,676,715,0,3,0.0252,1.9064,8,75.0
circuit_775.jpg,868,733,0,3,0.044,1.5269,10,74.0
circuit_775.jpg,988,737,0,2,-0.0586,1.2705,6,77.0
circuit_775.jpg,599,742,0,2,0.0359,1.3465,5,73.0
circuit_775.jpg,577,744,0,3,0.0023,1.3462,1,73.0
circuit_775.jpg,686,756,0,2,-0.224,1.4302,5,71.0
circuit_784.jpg,716,365,0,3,0.013,1.1289,6,72.0
circuit_784.jpg,537,378,0,3,-0.3112,1.0819,1,72.0
circuit_784.jpg,348,385,1,3,-0.252,1.2089,3,75.0
circuit_784.jpg,153,392,1,2,-0.1955,1.8127,6,76.0
circuit_784.jpg,727,416,0,2,-0.3523,1.6519,9,72.0
circuit_784.jpg,816,491,1,2,-0.0847,1.7028,9,83.0
circuit_784.jpg,681,501,0,2,-0.1779,1.3036,11,76.0
circuit_784.jpg,822,510,1,2,-0.3021,1.7544,5,86.0
circuit_784.jpg,820,530,1,2,-0.2572,1.6207,4,86.0
circuit_784.jpg,786,533,1,2,-0.2822,1.1092,3,82.0
circuit_784.jpg,745,541,1,3,-0.2918,0.9395,0,67.0
circuit_784.jpg,700,548,1,3,-0.0391,1.6035,11,69.0
circuit_784.jpg,171,552,1,1,-0.3655,0.8274,0,71.0
circuit_784.jpg,383,553,1,3,-0.1581,1.2858,7,71.0
circuit_784.jpg,640,551,1,3,-0.2362,1.3369,4,74.0
circuit_784.jpg,174,561,1,2,-0.2417,1.0879,1,72.0
circuit_795.jpg,884,363,0,2,-0.2992,1.2237,2,98.0
circuit_795.jpg,913,363,0,2,-0.0165,1.6191,21,90.0
circuit_795.jpg,724,366,1,2,-0.3266,1.2298,2,97.0
circuit_795.jpg,860,366,0,2,-0.3283,1.3259,1,96.0
circuit_795.jpg,706,369,1,3,0.208,1.8092,19,91.0
circuit_795.jpg,674,372,0,2,-0.2643,1.5055,4,103.0
circuit_795.jpg,559,386,0,3,-0.18,1.4731,15,91.0
circuit_795.jpg,432,391,0,2,-0.3229,0.8831,0,93.0
circuit_795.jpg,410,395,0,3,0.0445,1.5789,10,89.0
circuit_795.jpg,346,398,0,2,-0.1539,1.4081,11,91.0
circuit_795.jpg,272,411,0,2,-0.5553,1.1682,3,83.0
circuit_795.jpg,562,420,0,2,-0.3933,1.4778,8,91.0
circuit_795.jpg,920,498,0,1,-0.1338,1.5151,5,86.0
circuit_795.jpg,926,573,0,2,-0.2809,1.462,4,84.0
circuit_795.jpg,896,578,0,2,-0.3029,0.9406,0,82.0
circuit_795.jpg,727,600,1,3,0.1076,1.4502,3,77.0
circuit_795.jpg,640,608,1,3,-0.0116,1.6397,10,79.0
circuit_795.jpg,565,614,1,3,-0.1742,1.4306,7,83.0
circuit_795.jpg,524,620,1,2,-0.1962,1.1886,5,87.0
circuit_795.jpg,482,625,1,2,-0.2765,1.7858,5,83.0
circuit_795.jpg,408,630,1,3,-0.2367,1.2571,2,77.5
circuit_808.jpg,226,126,1,2,0.1349,1.7859,13,98.0
circuit_808.jpg,425,127,0,2,-0.3329,1.63,4,107.0
circuit_808.jpg,226,192,1,3,0.166,2.259,20,104.0
circuit_808.jpg,154,194,1,2,0.1759,1.8496,23,97.0
circuit_808.jpg,659,206,0,2,-0.4323,1.3889,3,99.0
circuit_808.jpg,849,222,0,2,0.1678,1.8395,16,116.0
circuit_808.jpg,430,265,1,3,0.0603,2.3005,18,102.0
circuit_808.jpg,634,267,0,2,-0.2073,1.7178,1,105.0
circuit_808.jpg,662,269,0,3,-0.0738,2.3078,9,102.0
circuit_808.jpg,986,284,0,2,0.03,2.0423,21,103.0
circuit_808.jpg,849,292,0,3,-0.0978,2.0654,9,103.0
circuit_808.jpg,888,291,0,1,0.2164,1.589,23,103.0
circuit_808.jpg,671,318,0,2,0.077,2.7872,19,104.0
circuit_808.jpg,660,370,0,1,-0.1888,2.0696,5,98.0
circuit_808.jpg,539,375,0,2,-0.0517,1.4042,16,91.0
circuit_808.jpg,986,418,0,2,-0.0962,1.7539,16,94.0
circuit_808.jpg,541,476,0,2,0.0326,2.257,22,96.0
circuit_808.jpg,672,510,0,2,-0.384,1.7011,8,82.0
circuit_808.jpg,670,573,0,3,0.2342,1.5149,18,76.5
circuit_808.jpg,540,574,0,4,0.1943,1.5891,1,67.0
circuit_808.jpg,388,576,0,3,-0.2323,1.7474,11,90.5
circuit_808.jpg,998,586,0,3,0.2486,1.8491,20,81.0
circuit_808.jpg,784,591,0,3,0.044,1.7248,21,93.0
circuit_808.jpg,109,617,0,3,0.2467,1.417,7,79.0
circuit_808.jpg,390,618,0,2,-0.3048,1.5799,3,93.5
circuit_808.jpg,996,640,0,2,-0.0226,1.725,11,91.0
circuit_808.jpg,155,663,1,2,0.0324,1.9224,8,90.0
circuit_808.jpg,226,664,1,3,0.247,1.455,15,81.0
circuit_808.jpg,543,720,0,2,-0.0064,1.8729,19,97.0
circuit_808.jpg,845,740,0,2,-0.0959,2.0186,11,90.0
circuit_808.jpg,644,750,0,2,-0.0168,1.2867,4,74.0
circuit_808.jpg,982,778,0,2,-0.2163,1.3362,10,84.0
circuit_808.jpg,545,782,0,2,-0.1202,2.0982,19,91.0
circuit_808.jpg,547,808,0,2,-0.1672,1.97,20,88.0
circuit_808.jpg,645,828,0,3,-0.5062,1.6152,9,81.0
circuit_808.jpg,548,830,0,2,0.0963,1.4563,14,79.0
circuit_808.jpg,844,830,0,3,0.0135,1.7437,15,88.0
circuit_816.jpg,820,347,0,3,-0.2841,1.3249,4,86.0
circuit_816.jpg,774,350,0,1,-0.1286,1.4333,10,99.5
circuit_816.jpg,818,371,0,4,-0.3637,1.2326,3,98.5
circuit_816.jpg,442,380,1,3,0.0699,1.6974,20,92.0
circuit_816.jpg,604,380,1,3,-0.1305,2.5573,17,101.0
circuit_816.jpg,243,386,0,2,0.0959,1.284,3,75.0
circuit_816.jpg,245,626,0,2,-0.0938,1.4215,9,97.0
circuit_816.jpg,452,649,1,4,-0.2353,1.1487,3,87.0
circuit_816.jpg,622,649,1,3,-0.3098,1.8087,6,86.0
circuit_820.jpg,470,99,0,2,-0.006,1.52,9,97.0
circuit_820.jpg,745,111,0,4,-0.5246,0.8894,0,86.0
circuit_820.jpg,767,114,0,4,-0.2991,1.2172,4,90.0
circuit_820.jpg,619,134,0,2,-0.0067,1.5736,14,87.0
circuit_820.jpg,780,139,0,3,-0.0799,1.3744,1,97.0
circuit_820.jpg,842,142,0,2,0.0036,1.7067,11,89.0
circuit_820.jpg,257,183,0,3,0.0411,1.7495,17,91.0
circuit_820.jpg,162,183,0,2,-0.0225,1.4699,9,83.0
circuit_820.jpg,278,184,0,2,-0.1911,1.9974,14,94.0
circuit_820.jpg,614,208,0,4,0.1973,1.8314,21,84.5
circuit_820.jpg,466,209,0,3,0.165,1.5522,20,96.0
circuit_820.jpg,504,209,0,1,-0.1556,1.4436,6,104.0
circuit_820.jpg,982,218,0,2,-0.0122,1.5457,10,100.0
circuit_820.jpg,840,220,0,3,-0.1214,1.803,14,90.0
circuit_820.jpg,992,218,0,2,-0.4173,1.2947,4,95.0
circuit_820.jpg,892,221,0,2,0.0655,1.6523,5,98.0
circuit_820.jpg,628,241,0,2,-0.0864,1.5323,5,90.0
circuit_820.jpg,630,313,0,2,0.0734,1.7715,13,85.0
circuit_820.jpg,530,326,0,2,0.0936,2.066,16,87.0
circuit_820.jpg,981,364,0,2,-0.2316,1.4489,7,89.0
circuit_820.jpg,681,458,0,2,0.0137,1.5033,8,75.0
circuit_820.jpg,853,459,0,2,0.0119,1.4665,8,79.0
circuit_820.jpg,441,459,0,2,0.0992,1.8582,9,76.0
circuit_820.jpg,271,466,0,2,0.0669,1.6045,11,78.0
circuit_820.jpg,296,465,0,2,-0.2687,1.4978,3,90.0
circuit_820.jpg,180,528,1,2,-0.0403,1.3867,12,78.0
circuit_820.jpg,264,528,1,3,-0.153,1.149,3,88.0
circuit_820.jpg,654,538,0,2,-0.0701,1.0567,1,79.0
circuit_820.jpg,678,538,0,2,-0.2086,1.4471,4,73.0
circuit_820.jpg,522,541,0,4,0.0556,1.2598,1,72.0
circuit_820.jpg,846,540,0,2,-0.1117,1.5417,7,84.0
circuit_820.jpg,442,542,0,3,-0.0399,1.7307,9,77.0
circuit_820.jpg,979,551,0,5,-0.0104,1.7936,10,79.0
circuit_820.jpg,962,550,0,3,-0.3851,1.3855,8,88.0
circuit_820.jpg,846,556,0,2,-0.042,1.3581,2,78.0
circuit_820.jpg,284,562,0,1,-0.06,1.4567,9,78.0
circuit_820.jpg,523,578,0,2,-0.2093,1.4095,6,81.0
circuit_820.jpg,680,741,0,2,-0.2136,0.9851,0,91.0
circuit_820.jpg,640,810,0,3,-0.3044,1.3389,3,74.0
circuit_820.jpg,530,817,0,2,-0.0293,1.2171,5,75.0
circuit_820.jpg,977,820,0,3,-0.2018,1.4669,7,85.0
circuit_820.jpg,926,825,0,2,-0.2783,1.3821,3,88.0
circuit_820.jpg,965,824,0,3,-0.2679,1.0356,1,85.0
circuit_820.jpg,787,824,0,3,-0.1136,1.5857,6,75.0
circuit_823.jpg,817,389,0,2,-0.2074,1.5851,6,89.0
circuit_823.jpg,622,392,0,2,-0.1527,1.0416,1,88.5
circuit_823.jpg,638,393,0,2,-0.4604,1.347,4,91.0
circuit_823.jpg,153,400,1,2,-0.1557,1.5697,8,87.0
circuit_823.jpg,322,405,0,2,-0.2722,1.4216,7,85.0
circuit_823.jpg,426,478,0,4,0.2028,1.795,23,89.0
circuit_823.jpg,324,480,0,2,-0.1665,1.8053,11,93.0
circuit_823.jpg,604,481,0,3,-0.0742,1.4906,8,90.0
circuit_823.jpg,724,482,0,2,-0.1309,1.4,6,98.0
circuit_823.jpg,807,664,0,3,-0.1212,1.6007,9,93.0
circuit_823.jpg,616,666,1,4,-0.1343,1.3421,5,86.5
circuit_823.jpg,718,665,1,3,0.1108,2.3468,20,92.0
circuit_823.jpg,425,668,1,4,-0.0962,1.5428,9,86.0
circuit_823.jpg,388,670,1,2,-0.2527,1.3022,3,101.0
circuit_823.jpg,288,672,1,2,-0.1802,1.3861,3,108.0
circuit_823.jpg,155,676,1,2,-0.1678,1.7474,8,94.0
circuit_832.jpg,184,358,1,2,-0.3815,1.1137,1,100.0
circuit_832.jpg,378,358,1,3,0.1187,1.4981,15,96.0
circuit_832.jpg,418,359,1,2,-0.0158,1.7494,9,128.5
circuit_832.jpg,428,360,1,2,0.2326,1.731,11,129.5
circuit_832.jpg,374,466,1,2,-0.1918,0.7966,0,90.0
circuit_832.jpg,373,606,1,4,-0.075,1.194,10,83.0
circuit_833.jpg,424,405,0,3,0.0447,1.6132,8,78.0
circuit_833.jpg,695,406,0,2,-0.3162,1.1678,2,72.0
circuit_833.jpg,208,413,0,2,-0.1696,1.3078,11,74.0
circuit_833.jpg,696,418,0,2,-0.2597,0.8462,0,73.0
circuit_833.jpg,208,422,0,2,-0.2357,0.8378,0,75.0
circuit_833.jpg,437,540,0,2,-0.0015,2.0929,11,83.0
circuit_833.jpg,694,583,0,2,-0.1308,1.1413,3,96.0
circuit_833.jpg,658,586,0,2,-0.1752,1.7994,4,105.0
circuit_833.jpg,576,591,0,2,-0.1669,1.1025,2,97.0
circuit_833.jpg,485,604,0,4,-0.4041,1.6216,3,85.0
circuit_833.jpg,436,602,0,3,-0.1155,1.4553,14,91.0
circuit_833.jpg,208,608,0,2,-0.1849,2.1503,6,88.0
circuit_835.jpg,364,146,0,2,-0.356,1.0328,1,101.0
circuit_835.jpg,553,154,0,2,0.1165,1.8235,15,113.5
circuit_835.jpg,703,165,0,2,0.0358,1.6538,18,98.0
circuit_835.jpg,881,170,0,2,-0.2845,1.5531,8,102.0
circuit_835.jpg,553,176,0,2,-0.2629,1.4171,3,109.0
circuit_835.jpg,260,196,1,2,-0.1994,1.4515,4,102.0
circuit_835.jpg,143,197,1,2,-0.0941,2.037,12,86.0
circuit_835.jpg,315,202,1,3,0.0917,1.4913,22,87.0
circuit_835.jpg,340,205,1,2,-0.2768,0.7883,0,91.0
circuit_835.jpg,705,214,0,2,-0.2307,1.089,4,103.0
circuit_835.jpg,549,238,0,3,0.2212,1.6581,12,85.0
circuit_835.jpg,706,239,0,3,0.0087,1.4083,12,80.0
circuit_835.jpg,876,242,0,2,-0.2546,1.2528,2,93.0
circuit_835.jpg,326,263,0,2,-0.4933,1.0304,1,92.0
circuit_835.jpg,872,264,0,3,-0.1886,1.1342,3,83.0
circuit_835.jpg,972,270,0,2,-0.0571,1.7631,15,89.0
circuit_835.jpg,738,287,0,2,-0.5302,1.3031,3,92.0
circuit_835.jpg,909,292,0,3,-0.6399,1.2836,3,82.0
circuit_835.jpg,972,294,0,3,-0.2064,1.8258,5,95.0
circuit_835.jpg,730,342,0,2,0.134,2.0343,13,87.0
circuit_835.jpg,145,354,0,4,-0.3735,1.2164,2,89.0
circuit_835.jpg,639,348,0,1,-0.2286,1.3898,3,101.5
circuit_835.jpg,124,358,0,3,-0.4163,1.0928,1,86.0
circuit_835.jpg,719,428,0,2,0.0458,1.6306,14,87.0
circuit_835.jpg,804,462,0,2,0.0393,1.7391,13,81.0
circuit_835.jpg,302,480,0,2,-0.0249,1.3852,5,87.0
circuit_835.jpg,358,480,0,2,-0.282,1.0983,1,93.5
circuit_835.jpg,498,483,0,2,-0.7282,0.9953,0,79.0
circuit_835.jpg,508,487,0,3,0.0584,1.9594,14,80.0
circuit_835.jpg,582,488,0,2,-0.1858,1.007,1,88.0
circuit_835.jpg,725,491,0,3,0.1112,1.3508,13,72.0
circuit_835.jpg,642,494,0,3,-0.1266,1.5773,7,62.5
circuit_835.jpg,976,522,0,3,0.0863,1.3775,16,74.0
circuit_835.jpg,890,527,0,3,-0.0176,1.9504,17,71.0
circuit_835.jpg,302,540,0,3,0.0558,1.4472,6,73.0
circuit_835.jpg,236,542,0,2,-0.131,1.0476,1,94.0
circuit_835.jpg,219,543,0,2,-0.3681,1.5896,9,89.0
circuit_835.jpg,907,551,0,2,-0.3933,1.8182,3,72.0
circuit_835.jpg,326,592,0,2,0.0298,1.2751,4,95.0
circuit_835.jpg,632,644,0,2,-0.3231,1.2311,3,80.0
circuit_835.jpg,982,658,0,2,0.0102,1.5081,4,78.0
circuit_835.jpg,738,703,0,2,-0.0551,1.586,7,77.5
circuit_835.jpg,876,706,0,2,-0.0226,1.9937,12,84.0
circuit_835.jpg,737,714,0,2,-0.5795,0.9101,0,80.0
circuit_835.jpg,626,764,0,2,0.2483,1.9246,17,78.0
circuit_835.jpg,738,767,0,3,-0.1206,1.6695,9,70.5
circuit_835.jpg,881,809,0,3,0.0243,1.665,13,72.0
circuit_835.jpg,984,808,0,2,-0.0509,2.0022,16,75.5
circuit_836.jpg,178,172,1,2,-0.0688,1.9099,15,123.0
circuit_836.jpg,220,173,1,3,0.4779,2.6386,50,125.0
circuit_836.jpg,394,186,0,3,0.0953,2.2286,28,109.0
circuit_836.jpg,570,196,1,3,-0.0989,1.6999,18,97.0
circuit_836.jpg,760,209,1,3,0.1737,1.1419,3,72.0
circuit_836.jpg,887,211,1,2,-0.2071,2.153,8,117.0
circuit_836.jpg,823,263,0,2,0.1465,1.325,5,85.0
circuit_836.jpg,890,272,1,2,-0.0357,2.2721,7,119.0
circuit_836.jpg,392,282,0,2,0.0963,1.305,4,134.0
circuit_836.jpg,892,282,1,2,-0.1403,1.8751,10,117.5
circuit_836.jpg,34,315,1,3,0.1295,1.563,11,97.0
circuit_836.jpg,820,317,0,1,-0.1095,1.1519,1,93.0
circuit_836.jpg,246,324,1,1,0.4948,2.0853,27,111.0
circuit_836.jpg,294,327,1,2,0.0197,1.8204,11,125.0
circuit_836.jpg,306,328,1,2,-0.2174,2.3622,7,125.0
circuit_836.jpg,402,335,1,2,0.4932,2.4141,28,111.5
circuit_836.jpg,584,342,1,1,0.6747,2.2609,52,109.0
circuit_836.jpg,894,350,1,3,0.3373,1.143,4,80.0
circuit_836.jpg,397,412,0,2,0.2589,1.7625,25,139.0
circuit_836.jpg,398,436,0,2,0.0701,1.8501,16,137.0
circuit_836.jpg,235,470,1,2,-0.5879,1.8345,5,161.0
circuit_836.jpg,579,474,1,2,-0.2647,1.3804,4,125.0
circuit_836.jpg,399,498,0,2,-0.107,2.308,14,127.0
circuit_836.jpg,580,516,1,2,-0.0647,1.449,3,118.0
circuit_836.jpg,35,522,1,3,0.1839,1.3977,20,101.0
circuit_836.jpg,898,544,1,4,0.1828,1.3035,11,81.0
