image,x,y,label,degree,dark_at_site,dark_ratio,dark_peak,dark_area,stroke_dark
circuit_755.jpg,122,488,0,1,-0.4828,0.4959,0.4749,0,23.0
circuit_755.jpg,520,495,1,4,-0.1747,0.7311,0.4749,0,23.0
circuit_755.jpg,938,494,0,2,-0.0807,0.8547,0.4749,0,23.0
circuit_755.jpg,326,515,1,4,-0.0316,0.9376,0.4749,0,23.0
circuit_755.jpg,198,531,1,2,-0.9046,0.3442,0.4749,0,23.0
circuit_755.jpg,178,534,1,2,-0.8067,0.3705,0.4749,0,23.0
circuit_755.jpg,129,541,1,4,-0.0664,0.8773,0.4749,0,23.0
circuit_755.jpg,727,542,1,2,-0.1708,0.7355,0.4749,0,23.0
circuit_755.jpg,714,682,1,3,-0.5693,0.4548,0.4749,0,23.0
circuit_755.jpg,853,681,1,2,-0.8517,0.358,0.4749,0,23.0
circuit_755.jpg,506,689,0,3,-0.4758,0.4995,0.4749,0,23.0
circuit_755.jpg,446,695,0,2,-0.6332,0.4286,0.4749,0,23.0
circuit_755.jpg,330,699,0,3,-0.3684,0.5631,0.4749,0,23.0
circuit_755.jpg,374,697,0,2,-0.3544,0.5726,0.4749,0,23.0
circuit_760.jpg,359,385,0,3,-0.1103,0.7986,0.4374,0,22.0
circuit_760.jpg,195,388,0,2,-0.361,0.5478,0.4374,0,22.0
circuit_760.jpg,514,387,0,3,-0.6216,0.413,0.4374,0,22.0
circuit_760.jpg,514,414,0,2,-0.4076,0.5176,0.4374,0,22.0
circuit_760.jpg,184,574,1,2,-0.0226,0.9509,0.4374,0,22.0
circuit_760.jpg,516,598,0,2,-0.0563,0.8859,0.4374,0,22.0
circuit_760.jpg,513,645,0,3,-0.3967,0.5244,0.4374,0,22.0
circuit_760.jpg,353,649,1,4,-0.0357,0.9245,0.4374,0,22.0
circuit_760.jpg,620,647,0,2,-0.9001,0.327,-0.4771,0,22.0
circuit_760.jpg,634,648,0,2,-0.8171,0.3487,-0.3579,0,22.0
circuit_760.jpg,646,648,0,2,-1.4513,0.2316,-0.7753,0,22.0
circuit_760.jpg,189,650,1,3,-0.3241,0.5744,0.4374,0,22.0
circuit_760.jpg,209,651,1,3,-0.4958,0.4687,0.4374,0,22.0
circuit_760.jpg,260,650,1,2,-1.4929,0.2266,0.4374,0,22.0
circuit_760.jpg,688,650,0,2,-0.3976,0.5238,0.4374,0,22.0
circuit_769.jpg,416,353,1,3,-0.2809,0.2989,0.1198,0,6.0
circuit_769.jpg,678,354,1,3,-0.349,0.2555,0.1198,0,6.0
circuit_769.jpg,884,355,1,2,-0.4604,0.2064,0.1198,0,6.0
circuit_769.jpg,413,658,1,3,-0.338,0.2616,0.1198,0,6.0
circuit_769.jpg,558,664,1,3,-0.4162,0.2234,0.1198,0,6.0
circuit_769.jpg,682,662,1,3,-0.4842,0.1983,0.1198,0,6.0
circuit_775.jpg,202,241,0,2,-0.4298,0.0547,0.0249,0,1.0
circuit_775.jpg,421,258,0,2,-0.428,0.0549,0.0249,0,1.0
circuit_775.jpg,616,260,0,2,-0.3716,0.0628,0.0249,0,1.0
circuit_775.jpg,813,268,0,2,-0.9332,0.026,0.0249,0,1.0
circuit_775.jpg,130,299,0,2,-0.647,0.037,0.0249,0,1.0
circuit_775.jpg,202,301,0,3,-0.9938,0.0244,0.0249,0,1.0
circuit_775.jpg,70,314,0,2,-0.8679,0.0279,0.0249,0,1.0
circuit_775.jpg,420,316,0,3,-0.2831,0.0808,0.0249,0,1.0
circuit_775.jpg,616,320,0,3,-0.1411,0.1499,0.0249,0,1.0
circuit_775.jpg,672,323,0,2,-0.6184,0.0387,0.0249,0,1.0
circuit_775.jpg,220,337,0,2,-0.3905,0.0599,0.0249,0,1.0
circuit_775.jpg,810,341,0,3,-0.5711,0.0418,0.0249,0,1.0
circuit_775.jpg,944,345,0,2,-0.7603,0.0317,0.0249,0,1.0
circuit_775.jpg,984,347,0,2,-0.9349,0.0259,0.0249,0,1.0
circuit_775.jpg,650,409,0,2,-0.6578,0.0365,0.0249,0,1.0
circuit_775.jpg,863,458,0,2,-0.7677,0.0314,0.0249,0,1.0
circuit_775.jpg,558,516,0,4,-0.3812,0.0613,0.0249,0,1.0
circuit_775.jpg,270,517,0,1,-0.346,0.0671,0.0249,0,1.0
circuit_775.jpg,443,519,0,3,-0.2661,0.0855,0.0249,0,1.0
circuit_775.jpg,708,524,0,3,-0.3584,0.0649,0.0249,0,1.0
circuit_775.jpg,984,542,0,3,-0.5448,0.0437,0.0249,0,1.0
circuit_775.jpg,864,544,0,3,-0.706,0.0341,0.0249,0,1.0
circuit_775.jpg,898,579,0,1,-0.278,0.0822,0.0249,0,1.0
circuit_775.jpg,922,576,0,2,-0.5707,0.0418,0.0249,0,1.0
circuit_775.jpg,984,580,0,4,-0.0868,0.2228,0.0249,0,1.0
circuit_775.jpg,956,579,0,2,-0.4945,0.0479,0.0249,0,1.0
circuit_775.jpg,227,583,1,3,-0.1968,0.1123,0.0249,0,1.0
circuit_775.jpg,443,600,0,2,-0.5857,0.0408,0.0249,0,1.0
circuit_775.jpg,246,614,0,2,-0.2932,0.0782,0.0249,0,1.0
circuit_775.jpg,558,652,0,2,-0.4962,0.0478,0.0249,0,1.0
circuit_775.jpg,677,655,0,2,-0.4749,0.0498,0.0249,0,1.0
circuit_775.jpg,868,658,0,2,-0.799,0.0302,0.0249,0,1.0
circuit_775.jpg,981,705,0,2,-0.4533,0.052,0.0249,0,1.0
circuit_775.jpg,560,714,0,3,-0.3307,0.07,0.0249,0,1.0
circuit_775.jpg,676,715,0,3,-0.1819,0.1204,0.0249,0,1.0
circuit_775.jpg,868,733,0,3,-0.3178,0.0726,0.0249,0,1.0
circuit_775.jpg,988,737,0,2,-0.4728,0.05,0.0249,0,1.0
circuit_775.jpg,599,742,0,2,-0.9118,0.0266,0.0249,0,1.0
circuit_775.jpg,577,744,0,3,-0.5328,0.0446,0.0249,0,1.0
circuit_775.jpg,686,756,0,2,-0.2934,0.0782,0.0249,0,1.0
circuit_784.jpg,716,365,0,3,-0.3612,0.3179,0.1683,0,9.0
circuit_784.jpg,537,378,0,3,-0.2478,0.4045,0.1683,0,9.0
circuit_784.jpg,348,385,1,3,-0.8749,0.1614,0.1683,0,9.0
circuit_784.jpg,153,392,1,2,-0.3764,0.309,0.1683,0,9.0
circuit_784.jpg,727,416,0,2,-0.3706,0.3123,0.1683,0,9.0
circuit_784.jpg,816,491,1,2,-0.4547,0.2702,0.1683,0,9.0
circuit_784.jpg,681,501,0,2,-0.3244,0.3416,0.1683,0,9.0
circuit_784.jpg,822,510,1,2,-0.3025,0.3575,0.1683,0,9.0
circuit_784.jpg,820,530,1,2,-0.6366,0.2091,0.1683,0,9.0
circuit_784.jpg,786,533,1,2,-0.7558,0.1822,0.1683,0,9.0
circuit_784.jpg,745,541,1,3,-0.2451,0.4071,0.1683,0,9.0
circuit_784.jpg,700,548,1,3,-0.21,0.445,0.1683,0,9.0
circuit_784.jpg,171,552,1,1,-0.5354,0.2392,0.1683,0,9.0
circuit_784.jpg,383,553,1,3,-0.3203,0.3445,0.1683,0,9.0
circuit_784.jpg,640,551,1,3,-0.2946,0.3636,0.1683,0,9.0
circuit_784.jpg,174,561,1,2,-0.3,0.3594,0.1683,0,9.0
circuit_795.jpg,884,363,0,2,-0.7913,0.0615,0.0519,0,2.0
circuit_795.jpg,913,363,0,2,-0.3821,0.1195,0.0519,0,2.0
circuit_795.jpg,724,366,1,2,-0.9204,0.0533,0.0519,0,2.0
circuit_795.jpg,860,366,0,2,-0.858,0.057,0.0519,0,2.0
circuit_795.jpg,706,369,1,3,-0.227,0.186,0.0519,0,2.0
circuit_795.jpg,674,372,0,2,-1.0652,0.0464,0.0519,0,2.0
circuit_795.jpg,559,386,0,3,-0.6773,0.0711,0.0519,0,2.0
circuit_795.jpg,432,391,0,2,-1.2315,0.0404,0.0519,0,2.0
circuit_795.jpg,410,395,0,3,-0.6827,0.0706,0.0519,0,2.0
circuit_795.jpg,346,398,0,2,-0.6055,0.0789,0.0519,0,2.0
circuit_795.jpg,272,411,0,2,-0.8224,0.0593,0.0519,0,2.0
circuit_795.jpg,562,420,0,2,-0.5127,0.0919,0.0519,0,2.0
circuit_795.jpg,920,498,0,1,-0.2869,0.1531,0.0519,0,2.0
circuit_795.jpg,926,573,0,2,-0.318,0.1402,0.0519,0,2.0
circuit_795.jpg,896,578,0,2,-0.7152,0.0676,0.0519,0,2.0
circuit_795.jpg,727,600,1,3,-0.3129,0.1421,0.0519,0,2.0
circuit_795.jpg,640,608,1,3,-0.1694,0.2344,0.0519,0,2.0
circuit_795.jpg,565,614,1,3,-0.4197,0.11,0.0519,0,2.0
circuit_795.jpg,524,620,1,2,-0.5084,0.0926,0.0519,0,2.0
circuit_795.jpg,482,625,1,2,-0.4938,0.095,0.0519,0,2.0
circuit_795.jpg,408,630,1,3,-0.5543,0.0855,0.0519,0,2.0
circuit_808.jpg,226,126,1,2,-0.3547,0.1152,0.0462,0,2.0
circuit_808.jpg,425,127,0,2,-0.3644,0.1125,0.0462,0,2.0
circuit_808.jpg,226,192,1,3,-0.622,0.0691,0.0462,0,2.0
circuit_808.jpg,154,194,1,2,-0.6198,0.0693,0.0462,0,2.0
circuit_808.jpg,659,206,0,2,-0.7941,0.055,0.0462,0,2.0
circuit_808.jpg,849,222,0,2,-1.0436,0.0424,0.0462,0,2.0
circuit_808.jpg,430,265,1,3,-0.2659,0.148,0.0462,0,2.0
circuit_808.jpg,634,267,0,2,-0.9512,0.0463,0.0462,0,2.0
circuit_808.jpg,662,269,0,3,-0.8731,0.0502,0.0462,0,2.0
circuit_808.jpg,986,284,0,2,-0.4429,0.0944,0.0462,0,2.0
circuit_808.jpg,849,292,0,3,-0.4964,0.0851,0.0462,0,2.0
circuit_808.jpg,888,291,0,1,-0.476,0.0884,0.0462,0,2.0
circuit_808.jpg,671,318,0,2,-0.6519,0.0662,0.0462,0,2.0
circuit_808.jpg,660,370,0,1,-1.2641,0.0352,0.0462,0,2.0
circuit_808.jpg,539,375,0,2,-0.4265,0.0977,0.0462,0,2.0
circuit_808.jpg,986,418,0,2,-0.6955,0.0623,0.0462,0,2.0
circuit_808.jpg,541,476,0,2,-0.4171,0.0997,0.0462,0,2.0
circuit_808.jpg,672,510,0,2,-0.7845,0.0556,0.0462,0,2.0
circuit_808.jpg,670,573,0,3,-0.2595,0.1511,0.0462,0,2.0
circuit_808.jpg,540,574,0,4,-0.461,0.091,0.0462,0,2.0
circuit_808.jpg,388,576,0,3,-0.7761,0.0562,0.0462,0,2.0
circuit_808.jpg,998,586,0,3,-0.2756,0.1435,0.0462,0,2.0
circuit_808.jpg,784,591,0,3,-0.6734,0.0642,0.0462,0,2.0
circuit_808.jpg,109,617,0,3,-0.4476,0.0935,0.0462,0,2.0
circuit_808.jpg,390,618,0,2,-0.4952,0.0853,0.0462,0,2.0
circuit_808.jpg,996,640,0,2,-0.3088,0.1301,0.0462,0,2.0
circuit_808.jpg,155,663,1,2,-0.9853,0.0448,0.0462,0,2.0
circuit_808.jpg,226,664,1,3,-0.3046,0.1316,0.0462,0,2.0
circuit_808.jpg,543,720,0,2,-0.653,0.066,0.0462,0,2.0
circuit_808.jpg,845,740,0,2,-0.5025,0.0842,0.0462,0,2.0
circuit_808.jpg,644,750,0,2,-0.2695,0.1463,0.0462,0,2.0
circuit_808.jpg,982,778,0,2,-0.488,0.0864,0.0462,0,2.0
circuit_808.jpg,545,782,0,2,-0.6326,0.068,0.0462,0,2.0
circuit_808.jpg,547,808,0,2,-0.4156,0.1,0.0462,0,2.0
circuit_808.jpg,645,828,0,3,-0.5475,0.0778,0.0462,0,2.0
circuit_808.jpg,548,830,0,2,-0.5702,0.0749,0.0462,0,2.0
circuit_808.jpg,844,830,0,3,-0.5174,0.0819,0.0462,0,2.0
circuit_816.jpg,820,347,0,3,-0.0027,0.9947,0.5053,0,27.0
circuit_816.jpg,774,350,0,1,-0.4226,0.5446,0.5053,0,27.0
circuit_816.jpg,818,371,0,4,-0.4604,0.5233,0.5053,0,27.0
circuit_816.jpg,442,380,1,3,0.3567,3.4,0.5053,0,27.0
circuit_816.jpg,604,380,1,3,-0.367,0.5793,0.5053,0,27.0
circuit_816.jpg,243,386,0,2,0.2682,2.1306,0.5053,0,27.0
circuit_816.jpg,245,626,0,2,-0.0948,0.842,0.5053,0,27.0
circuit_816.jpg,452,649,1,4,-0.4109,0.5516,0.5053,0,27.0
circuit_816.jpg,622,649,1,3,0.0781,1.1829,0.5053,0,27.0
circuit_820.jpg,470,99,0,2,-0.264,0.25,0.088,0,4.0
circuit_820.jpg,745,111,0,4,-0.5684,0.1341,0.088,0,4.0
circuit_820.jpg,767,114,0,4,-0.5991,0.1281,0.088,0,4.0
circuit_820.jpg,619,134,0,2,-0.5065,0.148,0.088,0,4.0
circuit_820.jpg,780,139,0,3,-0.3143,0.2188,0.088,0,4.0
circuit_820.jpg,842,142,0,2,-0.3062,0.2233,0.088,0,4.0
circuit_820.jpg,257,183,0,3,-0.3692,0.1925,0.088,0,4.0
circuit_820.jpg,162,183,0,2,-0.1744,0.3354,0.088,0,4.0
circuit_820.jpg,278,184,0,2,-0.9372,0.0858,0.088,0,4.0
circuit_820.jpg,614,208,0,4,-0.427,0.1709,0.088,0,4.0
circuit_820.jpg,466,209,0,3,-0.6226,0.1238,0.088,0,4.0
circuit_820.jpg,504,209,0,1,-1.6491,0.0507,0.088,0,4.0
circuit_820.jpg,982,218,0,2,-0.9432,0.0854,0.088,0,4.0
circuit_820.jpg,840,220,0,3,-0.4048,0.1786,0.088,0,4.0
circuit_820.jpg,992,218,0,2,-0.5116,0.1468,0.088,0,4.0
circuit_820.jpg,892,221,0,2,-0.6725,0.1157,0.088,0,4.0
circuit_820.jpg,628,241,0,2,-0.3408,0.2053,0.088,0,4.0
circuit_820.jpg,630,313,0,2,-0.5778,0.1322,0.088,0,4.0
circuit_820.jpg,530,326,0,2,-0.6567,0.1182,0.088,0,4.0
circuit_820.jpg,981,364,0,2,-0.4771,0.1558,0.088,0,4.0
circuit_820.jpg,681,458,0,2,-0.2193,0.2864,0.088,0,4.0
circuit_820.jpg,853,459,0,2,-0.5051,0.1484,0.088,0,4.0
circuit_820.jpg,441,459,0,2,-0.5281,0.1429,0.088,0,4.0
circuit_820.jpg,271,466,0,2,-0.435,0.1683,0.088,0,4.0
circuit_820.jpg,296,465,0,2,-1.212,0.0677,-0.6601,0,4.0
circuit_820.jpg,180,528,1,2,-0.6898,0.1131,0.088,0,4.0
circuit_820.jpg,264,528,1,3,-1.2991,0.0635,0.044,0,4.0
circuit_820.jpg,654,538,0,2,-1.3015,0.0633,0.088,0,4.0
circuit_820.jpg,678,538,0,2,-0.1706,0.3403,0.088,0,4.0
circuit_820.jpg,522,541,0,4,-0.1567,0.3596,0.088,0,4.0
circuit_820.jpg,846,540,0,2,-0.236,0.2716,0.088,0,4.0
circuit_820.jpg,442,542,0,3,-0.7842,0.1009,0.088,0,4.0
circuit_820.jpg,979,551,0,5,-0.9676,0.0834,0.088,0,4.0
circuit_820.jpg,962,550,0,3,-1.7768,0.0472,0.088,0,4.0
circuit_820.jpg,846,556,0,2,-0.5477,0.1384,0.088,0,4.0
circuit_820.jpg,284,562,0,1,-0.5582,0.1362,0.088,0,4.0
circuit_820.jpg,523,578,0,2,-0.5806,0.1316,0.088,0,4.0
circuit_820.jpg,680,741,0,2,-1.3147,0.0627,-0.132,0,4.0
circuit_820.jpg,640,810,0,3,-1.0648,0.0763,0.088,0,4.0
circuit_820.jpg,530,817,0,2,-0.6927,0.1127,0.088,0,4.0
circuit_820.jpg,977,820,0,3,-0.4974,0.1503,0.088,0,4.0
circuit_820.jpg,926,825,0,2,-2.1169,0.0399,-1.2542,0,4.0
circuit_820.jpg,965,824,0,3,-1.5791,0.0528,0.088,0,4.0
circuit_820.jpg,787,824,0,3,-0.6096,0.1262,0.088,0,4.0
circuit_823.jpg,817,389,0,2,-0.6631,0.0885,0.0643,0,3.0
circuit_823.jpg,622,392,0,2,-0.8406,0.0711,0.0643,0,3.0
circuit_823.jpg,638,393,0,2,-0.5674,0.1019,0.0643,0,3.0
circuit_823.jpg,153,400,1,2,-0.1888,0.2542,0.0643,0,3.0
circuit_823.jpg,322,405,0,2,-0.3705,0.148,0.0643,0,3.0
circuit_823.jpg,426,478,0,4,-0.3781,0.1455,0.0643,0,3.0
circuit_823.jpg,324,480,0,2,-0.5708,0.1013,0.0643,0,3.0
circuit_823.jpg,604,481,0,3,-0.5852,0.0991,0.0643,0,3.0
circuit_823.jpg,724,482,0,2,-0.4698,0.1205,0.0643,0,3.0
circuit_823.jpg,807,664,0,3,-0.138,0.318,0.0643,0,3.0
circuit_823.jpg,616,666,1,4,-0.4899,0.1161,0.0643,0,3.0
circuit_823.jpg,718,665,1,3,-0.2912,0.181,0.0643,0,3.0
circuit_823.jpg,425,668,1,4,-0.3558,0.1532,0.0643,0,3.0
circuit_823.jpg,388,670,1,2,-1.0169,0.0595,0.0643,0,3.0
circuit_823.jpg,288,672,1,2,-0.7851,0.0758,0.0643,0,3.0
circuit_823.jpg,155,676,1,2,-0.2681,0.1935,0.0643,0,3.0
circuit_832.jpg,184,358,1,2,-0.2366,0.67,0.4803,0,24.0
circuit_832.jpg,378,358,1,3,0.0367,1.0827,0.4803,0,24.0
circuit_832.jpg,418,359,1,2,-0.4823,0.499,0.4403,0,24.0
circuit_832.jpg,428,360,1,2,-0.7113,0.4031,0.1801,0,24.0
circuit_832.jpg,374,466,1,2,-0.2356,0.6709,0.4803,0,24.0
circuit_832.jpg,373,606,1,4,-0.1869,0.7198,0.4803,0,24.0
circuit_833.jpg,424,405,0,3,0.0324,1.1213,0.2993,0,15.0
circuit_833.jpg,695,406,0,2,-0.3943,0.4315,0.2993,0,15.0
circuit_833.jpg,208,413,0,2,-0.325,0.4794,0.2993,0,15.0
circuit_833.jpg,696,418,0,2,-0.2787,0.5178,0.2993,0,15.0
circuit_833.jpg,208,422,0,2,-0.286,0.5114,0.2993,0,15.0
circuit_833.jpg,437,540,0,2,-0.2585,0.5366,0.2993,0,15.0
circuit_833.jpg,694,583,0,2,-0.3749,0.444,0.2993,0,15.0
circuit_833.jpg,658,586,0,2,-0.5769,0.3416,0.2993,0,15.0
circuit_833.jpg,576,591,0,2,-0.6032,0.3317,0.2993,0,15.0
circuit_833.jpg,485,604,0,4,-0.5679,0.3451,0.2993,0,15.0
circuit_833.jpg,436,602,0,3,-0.5301,0.3609,0.2993,0,15.0
circuit_833.jpg,208,608,0,2,-0.2993,0.5,0.2993,0,15.0
circuit_835.jpg,364,146,0,2,-1.5262,0.2234,-0.23,0,21.0
circuit_835.jpg,553,154,0,2,-0.6063,0.42,0.439,0,21.0
circuit_835.jpg,703,165,0,2,-0.2057,0.681,0.439,0,21.0
circuit_835.jpg,881,170,0,2,-0.1995,0.6876,0.439,0,21.0
circuit_835.jpg,553,176,0,2,-0.6516,0.4026,0.3554,0,21.0
circuit_835.jpg,260,196,1,2,-0.6993,0.3857,0.439,0,21.0
circuit_835.jpg,143,197,1,2,-0.0794,0.8469,0.439,0,21.0
circuit_835.jpg,315,202,1,3,0.1574,1.5586,0.439,0,21.0
circuit_835.jpg,340,205,1,2,-0.7171,0.3797,0.439,0,21.0
circuit_835.jpg,705,214,0,2,-0.3606,0.549,0.439,0,21.0
circuit_835.jpg,549,238,0,3,-0.0379,0.9206,0.439,0,21.0
circuit_835.jpg,706,239,0,3,0.1425,1.4808,0.439,0,21.0
circuit_835.jpg,876,242,0,2,-0.3469,0.5586,0.439,0,21.0
circuit_835.jpg,326,263,0,2,-0.6366,0.4082,0.439,0,21.0
circuit_835.jpg,872,264,0,3,0.0663,1.1779,0.439,0,21.0
circuit_835.jpg,972,270,0,2,-0.1625,0.7299,0.439,0,21.0
circuit_835.jpg,738,287,0,2,-1.0053,0.304,0.1882,0,21.0
circuit_835.jpg,909,292,0,3,-0.8405,0.3431,0.439,0,21.0
circuit_835.jpg,972,294,0,3,0.4344,94.5,0.439,0,21.0
circuit_835.jpg,730,342,0,2,-0.5927,0.4256,0.439,0,21.0
circuit_835.jpg,145,354,0,4,-0.554,0.4421,0.439,0,21.0
circuit_835.jpg,639,348,0,1,-0.9244,0.322,0.439,0,21.0
circuit_835.jpg,124,358,0,3,-0.3012,0.5931,0.439,0,21.0
circuit_835.jpg,719,428,0,2,-0.464,0.4862,0.439,0,21.0
circuit_835.jpg,804,462,0,2,-0.4181,0.5122,0.439,0,21.0
circuit_835.jpg,302,480,0,2,-0.4621,0.4872,0.439,0,21.0
circuit_835.jpg,358,480,0,2,-1.4331,0.2345,-0.46,0,21.0
circuit_835.jpg,498,483,0,2,-1.1452,0.2771,-0.0836,0,21.0
circuit_835.jpg,508,487,0,3,-0.0098,0.9781,0.439,0,21.0
circuit_835.jpg,582,488,0,2,-1.0018,0.3047,0.4181,0,21.0
circuit_835.jpg,725,491,0,3,0.1303,1.4222,0.439,0,21.0
circuit_835.jpg,642,494,0,3,0.123,1.3893,0.439,0,21.0
circuit_835.jpg,976,522,0,3,0.0151,1.0356,0.439,0,21.0
circuit_835.jpg,890,527,0,3,0.0836,1.2353,0.439,0,21.0
circuit_835.jpg,302,540,0,3,0.1316,1.428,0.439,0,21.0
circuit_835.jpg,236,542,0,2,-1.3468,0.2459,-0.6899,0,21.0
circuit_835.jpg,219,543,0,2,-0.7292,0.3758,0.439,0,21.0
circuit_835.jpg,907,551,0,2,-0.7231,0.3778,0.439,0,21.0
circuit_835.jpg,326,592,0,2,-0.507,0.4641,0.439,0,21.0
circuit_835.jpg,632,644,0,2,-0.6877,0.3896,0.439,0,21.0
circuit_835.jpg,982,658,0,2,-0.5488,0.4444,0.439,0,21.0
circuit_835.jpg,738,703,0,2,-0.3225,0.5765,0.439,0,21.0
circuit_835.jpg,876,706,0,2,-0.5425,0.4473,0.439,0,21.0
circuit_835.jpg,737,714,0,2,-0.485,0.4751,0.439,0,21.0
circuit_835.jpg,626,764,0,2,-0.2587,0.6292,0.439,0,21.0
circuit_835.jpg,738,767,0,3,-0.2046,0.6822,0.439,0,21.0
circuit_835.jpg,881,809,0,3,0.046,1.117,0.439,0,21.0
circuit_835.jpg,984,808,0,2,-0.0779,0.8493,0.439,0,21.0
circuit_836.jpg,178,172,1,2,-0.5411,0.1097,0.0667,0,3.0
circuit_836.jpg,220,173,1,3,-0.5007,0.1175,0.0667,0,3.0
circuit_836.jpg,394,186,0,3,-0.5006,0.1175,0.0667,0,3.0
circuit_836.jpg,570,196,1,3,-0.6218,0.0969,0.0667,0,3.0
circuit_836.jpg,760,209,1,3,-0.227,0.227,0.0667,0,3.0
circuit_836.jpg,887,211,1,2,-0.7712,0.0796,0.0667,0,3.0
circuit_836.jpg,823,263,0,2,-0.4131,0.139,0.0667,0,3.0
circuit_836.jpg,890,272,1,2,-0.5366,0.1105,0.0667,0,3.0
circuit_836.jpg,392,282,0,2,-0.8068,0.0763,0.0667,0,3.0
circuit_836.jpg,892,282,1,2,-0.6688,0.0907,0.0667,0,3.0
circuit_836.jpg,34,315,1,3,-0.3131,0.1756,0.0667,0,3.0
circuit_836.jpg,820,317,0,1,-1.0975,0.0573,0.0667,0,3.0
circuit_836.jpg,246,324,1,1,-0.5385,0.1102,0.0667,0,3.0
circuit_836.jpg,294,327,1,2,-0.8734,0.0709,0.0667,0,3.0
circuit_836.jpg,306,328,1,2,-0.8801,0.0704,0.0667,0,3.0
circuit_836.jpg,402,335,1,2,-0.8008,0.0769,0.0667,0,3.0
circuit_836.jpg,584,342,1,1,-0.3399,0.164,0.0667,0,3.0
circuit_836.jpg,894,350,1,3,-0.0364,0.6469,0.0667,0,3.0
circuit_836.jpg,397,412,0,2,-0.8479,0.0729,0.0667,0,3.0
circuit_836.jpg,398,436,0,2,-0.6745,0.09,0.0667,0,3.0
circuit_836.jpg,235,470,1,2,-1.4409,0.0442,0.0667,0,3.0
circuit_836.jpg,579,474,1,2,-0.7301,0.0837,0.0667,0,3.0
circuit_836.jpg,399,498,0,2,-0.5245,0.1128,0.0667,0,3.0
circuit_836.jpg,580,516,1,2,-0.7186,0.0849,0.0667,0,3.0
circuit_836.jpg,35,522,1,3,-0.2738,0.1959,0.0667,0,3.0
circuit_836.jpg,898,544,1,4,-0.173,0.2782,0.0667,0,3.0
circuit_836.jpg,766,547,1,3,-0.2465,0.2129,0.0667,0,3.0
circuit_836.jpg,906,709,1,2,-0.9197,0.0676,0.0667,0,3.0
circuit_836.jpg,909,755,1,3,-0.3974,0.1437,0.0667,0,3.0
circuit_836.jpg,41,758,1,3,-0.1327,0.3344,0.0667,0,3.0
circuit_836.jpg,852,759,1,2,-0.8185,0.0753,0.0667,0,3.0
circuit_836.jpg,223,767,1,2,-0.6471,0.0934,0.0667,0,3.0
circuit_836.jpg,246,773,1,4,-0.5055,0.1165,0.0667,0,3.0
circuit_836.jpg,580,770,1,3,-0.2667,0.2,0.0667,0,3.0
circuit_836.jpg,410,771,0,3,-0.4149,0.1385,0.0667,0,3.0
circuit_836.jpg,50,924,1,2,-0.9948,0.0628,0.0667,0,3.0
circuit_836.jpg,248,936,1,3,-0.618,0.0974,0.0667,0,3.0
circuit_856.jpg,50,326,0,2,-0.5681,0.1121,0.0717,0,3.0
circuit_856.jpg,314,326,1,2,-0.8116,0.0812,0.0717,0,3.0
circuit_856.jpg,470,326,1,3,-0.96,0.0695,0.0717,0,3.0
circuit_856.jpg,566,326,1,2,-0.8188,0.0805,0.0717,0,3.0
circuit_856.jpg,291,327,1,3,-0.7468,0.0876,0.0717,0,3.0
circuit_856.jpg,430,327,1,2,-0.8983,0.0739,0.0717,0,3.0
circuit_856.jpg,619,332,1,3,-0.5293,0.1193,0.0717,0,3.0
circuit_856.jpg,768,340,1,2,-0.7865,0.0836,0.0717,0,3.0
circuit_856.jpg,799,344,1,2,-1.0313,0.065,0.0717,0,3.0
circuit_856.jpg,469,484,1,4,-0.0743,0.491,0.0717,0,3.0
circuit_856.jpg,796,485,1,4,-0.1387,0.3408,0.0717,0,3.0
circuit_856.jpg,292,486,1,4,-0.1302,0.3553,0.0717,0,3.0
circuit_856.jpg,619,486,1,4,-0.2452,0.2263,0.0717,0,3.0
circuit_856.jpg,54,488,1,3,-0.3024,0.1917,0.0717,0,3.0
circuit_856.jpg,890,488,0,2,-1.7311,0.0398,-0.1673,0,3.0
circuit_856.jpg,294,622,1,2,-0.4446,0.1389,0.0717,0,3.0
circuit_856.jpg,458,636,0,3,-0.4016,0.1515,0.0717,0,3.0
circuit_856.jpg,614,634,1,3,-0.2458,0.2259,0.0717,0,3.0
circuit_856.jpg,788,636,1,2,-0.3521,0.1692,0.0717,0,3.0
circuit_856.jpg,438,642,0,2,-0.8797,0.0754,0.0717,0,3.0
circuit_856.jpg,292,655,1,4,-0.2391,0.2308,0.0717,0,3.0
circuit_856.jpg,56,660,0,2,-0.7304,0.0894,0.0717,0,3.0
circuit_862.jpg,440,351,0,3,-0.1255,0.8276,0.6024,0,31.0
circuit_862.jpg,395,355,0,3,-0.0735,0.8912,0.6024,0,31.0
circuit_862.jpg,164,384,1,2,-0.6519,0.4803,0.6024,0,31.0
circuit_862.jpg,326,384,1,3,-0.4727,0.5603,0.6024,0,31.0
circuit_862.jpg,348,384,0,2,-0.0403,0.9374,0.6024,0,31.0
circuit_862.jpg,398,384,0,2,-0.61,0.4969,0.447,0,31.0
circuit_862.jpg,502,386,0,3,-0.0082,0.9865,0.6024,0,31.0
circuit_862.jpg,809,385,1,2,-0.0614,0.9076,0.6024,0,31.0
circuit_862.jpg,811,584,1,2,-0.1334,0.8187,0.6024,0,31.0
circuit_862.jpg,332,601,0,3,-0.289,0.6758,0.6024,0,31.0
