image,comp_id,class,terminal,n_terminals,gt_net,pred_net,verdict,n_nodes_seen,pose,pose_dist_frac
circuit_755.jpg,14,Diode,1,2,n8,n8,ok,2,pose0,0.1705
circuit_755.jpg,15,GND,0,1,0,0,ok,1,,
circuit_755.jpg,16,Resistor,0,2,n5,n5,ok,2,pose2,0.1322
circuit_755.jpg,16,Resistor,1,2,0,0,ok,2,pose2,0.1322
circuit_755.jpg,17,Zener Diode,0,2,n2,0,swapped,2,pose4,0.1419
circuit_755.jpg,17,Zener Diode,1,2,0,n2,swapped,2,pose4,0.1419
circuit_755.jpg,18,Zener Diode,0,2,n4,n7,swapped,2,pose4,0.1424
circuit_755.jpg,18,Zener Diode,1,2,n7,n4,swapped,2,pose4,0.1424
circuit_760.jpg,0,Resistor,0,2,0,0,ok,2,pose2,0.1117
circuit_760.jpg,0,Resistor,1,2,n1,n1,ok,2,pose2,0.1117
circuit_760.jpg,1,GND,0,1,0,0,ok,1,,
circuit_760.jpg,2,Inductor,0,2,0,0,ok,2,pose2,0.1166
circuit_760.jpg,2,Inductor,1,2,n1,n1,ok,2,pose2,0.1166
circuit_760.jpg,3,Capacitor,0,2,0,0,ok,2,pose2,0.1594
circuit_760.jpg,3,Capacitor,1,2,n1,n1,ok,2,pose2,0.1594
circuit_760.jpg,4,V-AC,0,2,0,0,ok,2,pose2,0.1075
circuit_760.jpg,4,V-AC,1,2,n1,n1,ok,2,pose2,0.1075
circuit_769.jpg,0,I-DC,0,2,0,n1,swapped,2,pose6,0.1025
circuit_769.jpg,0,I-DC,1,2,n1,0,swapped,2,pose6,0.1025
circuit_769.jpg,1,Resistor,0,2,0,0,ok,2,pose2,0.1074
circuit_769.jpg,1,Resistor,1,2,n1,n1,ok,2,pose2,0.1074
circuit_769.jpg,2,Resistor,0,2,n1,n1,ok,2,pose0,0.115
circuit_769.jpg,2,Resistor,1,2,n2,n2,ok,2,pose0,0.115
circuit_769.jpg,3,Capacitor,0,2,n3,n3,ok,2,pose0,0.1587
circuit_769.jpg,3,Capacitor,1,2,n2,n2,ok,2,pose0,0.1587
circuit_769.jpg,4,Inductor,0,2,0,0,ok,2,pose2,0.1092
circuit_769.jpg,4,Inductor,1,2,n2,n2,ok,2,pose2,0.1092
circuit_769.jpg,5,V-DC,0,2,0,n3,swapped,2,pose6,0.1016
circuit_769.jpg,5,V-DC,1,2,n3,0,swapped,2,pose6,0.1016
circuit_769.jpg,6,GND,0,1,0,0,ok,1,,
circuit_775.jpg,0,V-DC,0,2,0,n3,swapped,2,pose6,0.109
circuit_775.jpg,0,V-DC,1,2,n3,0,swapped,2,pose6,0.109
circuit_775.jpg,1,GND,0,1,0,0,ok,1,,
circuit_775.jpg,2,I-DC,0,2,0,n1,swapped,2,pose6,0.1123
circuit_775.jpg,2,I-DC,1,2,n1,0,swapped,2,pose6,0.1123
circuit_775.jpg,3,GND,0,1,0,0,ok,1,,
circuit_775.jpg,4,GND,0,1,0,0,ok,1,,
circuit_775.jpg,5,GND,0,1,0,0,ok,1,,
circuit_775.jpg,6,GND,0,1,0,0,ok,1,,
circuit_775.jpg,7,GND,0,1,0,0,ok,1,,
circuit_775.jpg,8,Capacitor,0,2,n3,n3,ok,2,pose2,0.1946
circuit_775.jpg,8,Capacitor,1,2,n4,n4,ok,2,pose2,0.1946
circuit_775.jpg,9,Capacitor,0,2,n7,n7,ok,2,pose2,0.1971
circuit_775.jpg,9,Capacitor,1,2,n8,n8,ok,2,pose2,0.1971
circuit_775.jpg,10,Capacitor,0,2,n2,n2,ok,3,pose2,0.1834
circuit_775.jpg,10,Capacitor,1,2,n9,n9,ok,3,pose2,0.1834
circuit_775.jpg,11,Resistor,0,2,n2,n2,ok,2,pose0,0.1354
circuit_775.jpg,11,Resistor,1,2,n7,n7,ok,2,pose0,0.1354
circuit_775.jpg,12,Resistor,0,2,n4,n4,ok,2,pose0,0.1253
circuit_775.jpg,12,Resistor,1,2,n5,n5,ok,2,pose0,0.1253
circuit_775.jpg,13,Resistor,0,2,n6,n6,ok,2,pose0,0.1299
circuit_775.jpg,13,Resistor,1,2,0,0,ok,2,pose0,0.1299
circuit_775.jpg,14,Resistor,0,2,n8,n8,ok,2,pose0,0.1347
circuit_775.jpg,14,Resistor,1,2,0,0,ok,2,pose0,0.1347
circuit_775.jpg,15,Resistor,0,2,n10,n10,ok,2,pose0,0.1355
circuit_775.jpg,15,Resistor,1,2,0,0,ok,2,pose0,0.1355
circuit_775.jpg,16,Inductor,0,2,n9,n9,ok,3,pose0,0.1225
circuit_775.jpg,16,Inductor,1,2,n10,n10,ok,3,pose0,0.1225
circuit_775.jpg,17,Inductor,0,2,n5,n5,ok,2,pose0,0.1203
circuit_775.jpg,17,Inductor,1,2,n6,n6,ok,2,pose0,0.1203
circuit_775.jpg,18,Inductor,0,2,n1,n1,ok,2,pose0,0.1201
circuit_775.jpg,18,Inductor,1,2,n2,n2,ok,2,pose0,0.1201
circuit_775.jpg,19,Op-Amp,0,3,n2,n5,swapped,3,pose4,0.1116
circuit_775.jpg,19,Op-Amp,1,3,n5,n6,swapped,3,pose4,0.1116
circuit_775.jpg,19,Op-Amp,2,3,n6,n2,swapped,3,pose4,0.1116
circuit_775.jpg,20,Op-Amp,0,3,0,0,ok,3,pose1,0.1614
circuit_775.jpg,20,Op-Amp,1,3,n3,n4,swapped,3,pose1,0.1614
circuit_775.jpg,20,Op-Amp,2,3,n4,n3,swapped,3,pose1,0.1614
circuit_775.jpg,21,Op-Amp,0,3,0,n2,swapped,3,pose7,0.2052
circuit_775.jpg,21,Op-Amp,1,3,n1,0,swapped,3,pose7,0.2052
circuit_775.jpg,21,Op-Amp,2,3,n2,n1,swapped,3,pose7,0.2052
circuit_775.jpg,22,Op-Amp,0,3,0,n9,swapped,3,pose4,0.1053
circuit_775.jpg,22,Op-Amp,1,3,n9,n10,swapped,3,pose4,0.1053
circuit_775.jpg,22,Op-Amp,2,3,n10,0,swapped,3,pose4,0.1053
circuit_775.jpg,23,Op-Amp,0,3,0,n8,swapped,3,pose7,0.205
circuit_775.jpg,23,Op-Amp,1,3,n7,0,swapped,3,pose7,0.205
circuit_775.jpg,23,Op-Amp,2,3,n8,n7,swapped,3,pose7,0.205
circuit_784.jpg,0,Capacitor,0,2,n3,n3,ok,2,pose0,0.1502
circuit_784.jpg,0,Capacitor,1,2,0,0,ok,2,pose0,0.1502
circuit_784.jpg,1,Resistor,0,2,n1,n1,ok,2,pose0,0.1102
circuit_784.jpg,1,Resistor,1,2,n2,n2,ok,2,pose0,0.1102
circuit_784.jpg,2,V-AC,0,2,nB,nB,ok,2,pose0,0.0934
circuit_784.jpg,2,V-AC,1,2,n1,n1,ok,2,pose0,0.0934
circuit_784.jpg,3,Inductor,0,2,n2,n2,ok,2,pose0,0.1106
circuit_784.jpg,3,Inductor,1,2,n3,n3,ok,2,pose0,0.1106
circuit_784.jpg,4,Resistor,0,2,nA,nA,ok,2,pose2,0.1188
circuit_784.jpg,4,Resistor,1,2,nB,nB,ok,2,pose2,0.1188
circuit_784.jpg,5,Inductor,0,2,0,0,ok,2,pose2,0.1044
circuit_784.jpg,5,Inductor,1,2,n1,n1,ok,2,pose2,0.1044
circuit_784.jpg,6,GND,0,1,0,0,ok,1,,
circuit_784.jpg,7,Inductor,0,2,0,0,ok,2,pose0,0.1103
circuit_784.jpg,7,Inductor,1,2,nA,nA,ok,2,pose0,0.1103
circuit_784.jpg,8,Resistor,0,2,n2,n2,ok,2,pose0,0.0963
circuit_784.jpg,8,Resistor,1,2,0,0,ok,2,pose0,0.0963
circuit_795.jpg,0,V-DC,0,2,n1,0,swapped,2,pose6,0.0878
circuit_795.jpg,0,V-DC,1,2,0,n1,swapped,2,pose6,0.0878
circuit_795.jpg,1,I-DC,0,2,n1,0,swapped,2,pose6,0.0938
circuit_795.jpg,1,I-DC,1,2,0,n1,swapped,2,pose6,0.0938
circuit_795.jpg,2,GND,0,1,0,0,ok,1,,
circuit_795.jpg,3,Resistor,0,2,n4,n4,ok,2,pose2,0.1071
circuit_795.jpg,3,Resistor,1,2,0,0,ok,2,pose2,0.1071
circuit_795.jpg,4,Inductor,0,2,n1,n1,ok,2,pose2,0.1037
circuit_795.jpg,4,Inductor,1,2,n4,n4,ok,2,pose2,0.1037
circuit_795.jpg,5,Capacitor,0,2,n1,n1,ok,2,pose0,0.1502
circuit_795.jpg,5,Capacitor,1,2,0,0,ok,2,pose0,0.1502
circuit_795.jpg,6,Resistor,0,2,n1,n1,ok,2,pose0,0.108
circuit_795.jpg,6,Resistor,1,2,n2,n2,ok,2,pose0,0.108
circuit_795.jpg,7,Inductor,0,2,0,0,ok,2,pose0,0.1038
circuit_795.jpg,7,Inductor,1,2,n3,n3,ok,2,pose0,0.1038
circuit_795.jpg,8,Capacitor,0,2,n2,n2,ok,2,pose0,0.1362
circuit_795.jpg,8,Capacitor,1,2,n3,n3,ok,2,pose0,0.1362
circuit_820.jpg,0,Capacitor,0,2,n8,n8,ok,2,pose2,0.2022
circuit_820.jpg,0,Capacitor,1,2,n9,n9,ok,2,pose2,0.2022
circuit_820.jpg,1,Resistor,0,2,n9,n9,ok,2,pose2,0.1201
circuit_820.jpg,1,Resistor,1,2,n10,n10,ok,2,pose2,0.1201
circuit_820.jpg,2,Inductor,0,2,n10,n10,ok,2,pose0,0.136
circuit_820.jpg,2,Inductor,1,2,n11,n11,ok,2,pose0,0.136
circuit_820.jpg,3,V-DC,0,2,0,n8,swapped,2,pose6,0.096
circuit_820.jpg,3,V-DC,1,2,n8,0,swapped,2,pose6,0.096
circuit_820.jpg,4,Op-Amp,0,3,0,n8,swapped,3,pose7,0.1968
circuit_820.jpg,4,Op-Amp,1,3,n8,0,swapped,3,pose7,0.1968
circuit_820.jpg,4,Op-Amp,2,3,n9,n9,ok,3,pose7,0.1968
circuit_820.jpg,5,Op-Amp,0,3,n2,n11,swapped,3,pose4,0.0991
circuit_820.jpg,5,Op-Amp,1,3,n10,n10,ok,3,pose4,0.0991
circuit_820.jpg,5,Op-Amp,2,3,n11,n2,swapped,3,pose4,0.0991
circuit_820.jpg,6,Resistor,0,2,n11,n11,ok,2,pose0,0.1283
circuit_820.jpg,6,Resistor,1,2,n5,n5,ok,2,pose0,0.1283
circuit_820.jpg,7,Inductor,0,2,n1,n1,ok,2,pose0,0.1464
circuit_820.jpg,7,Inductor,1,2,n2,n2,ok,2,pose0,0.1464
circuit_820.jpg,8,Op-Amp,0,3,0,n2,swapped,3,pose7,0.1996
circuit_820.jpg,8,Op-Amp,1,3,n1,0,swapped,3,pose7,0.1996
circuit_820.jpg,8,Op-Amp,2,3,n2,n1,swapped,3,pose7,0.1996
circuit_820.jpg,9,I-DC,0,2,0,n1,swapped,2,pose6,0.0992
circuit_820.jpg,9,I-DC,1,2,n1,0,swapped,2,pose6,0.0992
circuit_820.jpg,10,Op-Amp,0,3,0,0,ok,3,pose1,0.1972
circuit_820.jpg,10,Op-Amp,1,3,n3,n3,ok,3,pose1,0.1972
circuit_820.jpg,10,Op-Amp,2,3,n4,n4,ok,3,pose1,0.1972
circuit_820.jpg,11,Capacitor,0,2,n2,n2,ok,2,pose2,0.1979
circuit_820.jpg,11,Capacitor,1,2,n3,n3,ok,2,pose2,0.1979
circuit_820.jpg,12,Resistor,0,2,n2,n2,ok,2,pose2,0.1223
circuit_820.jpg,12,Resistor,1,2,n6,n6,ok,2,pose2,0.1223
circuit_820.jpg,13,Capacitor,0,2,n6,n6,ok,2,pose2,0.1967
circuit_820.jpg,13,Capacitor,1,2,n7,n7,ok,2,pose2,0.1967
circuit_820.jpg,14,Resistor,0,2,n7,n7,ok,2,pose0,0.1248
circuit_820.jpg,14,Resistor,1,2,n5,n5,ok,2,pose0,0.1248
circuit_820.jpg,15,Resistor,0,2,n4,n4,ok,2,pose0,0.1253
circuit_820.jpg,15,Resistor,1,2,n5,n5,ok,2,pose0,0.1253
circuit_820.jpg,16,GND,0,1,0,0,ok,1,,
circuit_820.jpg,17,GND,0,1,0,0,ok,1,,
circuit_820.jpg,18,GND,0,1,0,0,ok,1,,
circuit_820.jpg,19,GND,0,1,0,0,ok,1,,
circuit_820.jpg,20,GND,0,1,0,0,ok,1,,
circuit_820.jpg,21,Inductor,0,2,n3,n3,ok,2,pose0,0.1316
circuit_820.jpg,21,Inductor,1,2,n4,n4,ok,2,pose0,0.1316
circuit_823.jpg,0,V-DC,0,2,n1,0,swapped,2,pose4,0.0955
circuit_823.jpg,0,V-DC,1,2,0,n1,swapped,2,pose4,0.0955
circuit_823.jpg,1,I-DC,0,2,n5,n5,ok,2,pose0,0.1036
circuit_823.jpg,1,I-DC,1,2,0,0,ok,2,pose0,0.1036
circuit_823.jpg,2,Capacitor,0,2,n4,n4,ok,2,pose0,0.156
circuit_823.jpg,2,Capacitor,1,2,0,0,ok,2,pose0,0.156
circuit_823.jpg,3,Inductor,0,2,n3,n3,ok,2,pose0,0.115
circuit_823.jpg,3,Inductor,1,2,n4,n4,ok,2,pose0,0.115
circuit_823.jpg,4,Capacitor,0,2,n6,n6,ok,2,pose0,0.1711
circuit_823.jpg,4,Capacitor,1,2,0,0,ok,2,pose0,0.1711
circuit_823.jpg,5,Resistor,0,2,n2,n2,ok,2,pose0,0.1122
circuit_823.jpg,5,Resistor,1,2,n5,n5,ok,2,pose0,0.1122
circuit_823.jpg,6,GND,0,1,0,0,ok,1,,
circuit_823.jpg,7,Inductor,0,2,n5,n5,ok,2,pose2,0.1177
circuit_823.jpg,7,Inductor,1,2,n6,n6,ok,2,pose2,0.1177
circuit_823.jpg,8,Resistor,0,2,n2,n2,ok,2,pose0,0.1155
circuit_823.jpg,8,Resistor,1,2,n3,n3,ok,2,pose0,0.1155
circuit_823.jpg,9,Resistor,0,2,n2,n2,ok,2,pose2,0.1065
circuit_823.jpg,9,Resistor,1,2,0,0,ok,2,pose2,0.1065
circuit_823.jpg,10,Resistor,0,2,n1,n1,ok,2,pose0,0.11
circuit_823.jpg,10,Resistor,1,2,n2,n2,ok,2,pose0,0.11
circuit_832.jpg,0,V-DC,0,2,0,n1,swapped,2,pose6,0.1064
circuit_832.jpg,0,V-DC,1,2,n1,0,swapped,2,pose6,0.1064
circuit_832.jpg,1,Resistor,0,2,n2,n2,ok,2,pose2,0.1191
circuit_832.jpg,1,Resistor,1,2,n1,n1,ok,2,pose2,0.1191
circuit_832.jpg,2,Inductor,0,2,0,0,ok,2,pose2,0.1181
circuit_832.jpg,2,Inductor,1,2,n2,n2,ok,2,pose2,0.1181
circuit_832.jpg,3,Capacitor,0,2,0,0,ok,2,pose0,0.164
circuit_832.jpg,3,Capacitor,1,2,n3,n3,ok,2,pose0,0.164
circuit_832.jpg,4,Resistor,0,2,n3,n3,ok,2,pose2,0.1227
circuit_832.jpg,4,Resistor,1,2,n1,n1,ok,2,pose2,0.1227
circuit_832.jpg,5,GND,0,1,0,0,ok,1,,
circuit_833.jpg,0,Capacitor,0,2,n2,n2,ok,2,pose0,0.1522
circuit_833.jpg,0,Capacitor,1,2,0,0,ok,2,pose0,0.1522
circuit_833.jpg,1,I-AC,0,2,n3,n3,ok,2,pose2,0.0904
circuit_833.jpg,1,I-AC,1,2,0,0,ok,2,pose2,0.0904
circuit_833.jpg,2,Resistor,0,2,n1,n1,ok,2,pose0,0.1081
circuit_833.jpg,2,Resistor,1,2,n2,n2,ok,2,pose0,0.1081
circuit_833.jpg,3,GND,0,1,0,0,ok,1,,
circuit_833.jpg,4,V-AC,0,2,n1,n1,ok,2,pose0,0.0895
circuit_833.jpg,4,V-AC,1,2,0,0,ok,2,pose0,0.0895
circuit_833.jpg,5,Inductor,0,2,n2,n2,ok,2,pose0,0.1069
circuit_833.jpg,5,Inductor,1,2,n3,n3,ok,2,pose0,0.1069
circuit_835.jpg,0,V-DC,0,2,n1,0,swapped,2,pose6,0.1088
circuit_835.jpg,0,V-DC,1,2,0,n1,swapped,2,pose6,0.1088
circuit_835.jpg,1,Op-Amp,0,3,0,n2,swapped,3,pose3,0.1772
circuit_835.jpg,1,Op-Amp,1,3,n1,0,swapped,3,pose3,0.1772
circuit_835.jpg,1,Op-Amp,2,3,n2,n1,swapped,3,pose3,0.1772
circuit_835.jpg,2,Op-Amp,0,3,,n8,gt_null,2,pose6,0.0981
circuit_835.jpg,2,Op-Amp,1,3,n8,n8,ok,2,pose6,0.0981
circuit_835.jpg,2,Op-Amp,2,3,n9,n9,ok,2,pose6,0.0981
circuit_835.jpg,3,Op-Amp,0,3,n7,n7,ok,3,pose2,0.129
circuit_835.jpg,3,Op-Amp,1,3,n3,n4,swapped,3,pose2,0.129
circuit_835.jpg,3,Op-Amp,2,3,n4,n3,swapped,3,pose2,0.129
circuit_835.jpg,4,Op-Amp,0,3,0,0,ok,3,pose2,0.1161
circuit_835.jpg,4,Op-Amp,1,3,n10,n11,swapped,3,pose2,0.1161
circuit_835.jpg,4,Op-Amp,2,3,n11,n10,swapped,3,pose2,0.1161
circuit_835.jpg,5,GND,0,1,0,0,ok,1,,
circuit_835.jpg,6,GND,0,1,0,0,ok,1,,
circuit_835.jpg,7,Resistor,0,2,n7,n7,ok,2,pose0,0.1666
circuit_835.jpg,7,Resistor,1,2,n8,n8,ok,2,pose0,0.1666
circuit_835.jpg,8,Inductor,0,2,n10,n10,ok,2,pose0,0.1406
circuit_835.jpg,8,Inductor,1,2,n11,n11,ok,2,pose0,0.1406
circuit_835.jpg,9,Inductor,0,2,n6,n6,ok,2,pose0,0.1353
circuit_835.jpg,9,Inductor,1,2,n7,n7,ok,2,pose0,0.1353
circuit_835.jpg,10,GND,0,1,0,0,ok,1,,
circuit_835.jpg,11,Resistor,0,2,n9,n9,ok,2,pose7,0.1786
circuit_835.jpg,11,Resistor,1,2,n5,n5,ok,2,pose7,0.1786
circuit_835.jpg,12,Resistor,0,2,n11,n11,ok,2,pose0,0.1434
circuit_835.jpg,12,Resistor,1,2,n5,n5,ok,2,pose0,0.1434
circuit_835.jpg,13,I-DC,0,2,n6,0,swapped,2,pose6,0.1085
circuit_835.jpg,13,I-DC,1,2,0,n6,swapped,2,pose6,0.1085
circuit_835.jpg,14,Resistor,0,2,n4,n4,ok,2,pose0,0.1471
circuit_835.jpg,14,Resistor,1,2,n5,n5,ok,2,pose0,0.1471
circuit_835.jpg,15,Resistor,0,2,n2,n2,ok,2,pose0,0.1305
circuit_835.jpg,15,Resistor,1,2,n3,n3,ok,2,pose0,0.1305
circuit_835.jpg,16,Capacitor,0,2,n8,n8,ok,2,pose2,0.1868
circuit_835.jpg,16,Capacitor,1,2,n9,n9,ok,2,pose2,0.1868
circuit_835.jpg,17,Inductor,0,2,n3,n3,ok,2,pose0,0.1357
circuit_835.jpg,17,Inductor,1,2,n4,n4,ok,2,pose0,0.1357
circuit_835.jpg,18,GND,0,1,0,0,ok,1,,
circuit_835.jpg,19,Capacitor,0,2,n7,n7,ok,2,pose2,0.1914
circuit_835.jpg,19,Capacitor,1,2,n10,n10,ok,2,pose2,0.1914
circuit_835.jpg,20,Capacitor,0,2,n1,n1,ok,2,pose2,0.1755
circuit_835.jpg,20,Capacitor,1,2,n2,n2,ok,2,pose2,0.1755
circuit_835.jpg,21,Op-Amp,0,3,0,n7,swapped,3,pose3,0.2146
circuit_835.jpg,21,Op-Amp,1,3,n6,0,swapped,3,pose3,0.2146
circuit_835.jpg,21,Op-Amp,2,3,n7,n6,swapped,3,pose3,0.2146
circuit_836.jpg,0,V-DC,0,2,n5,n5,ok,2,pose0,0.1194
circuit_836.jpg,0,V-DC,1,2,0,0,ok,2,pose0,0.1194
circuit_836.jpg,1,V-AC,0,2,n1,n1,ok,2,pose0,0.1016
circuit_836.jpg,1,V-AC,1,2,n2,n2,ok,2,pose0,0.1016
circuit_836.jpg,2,I-DC,0,2,0,n5,swapped,2,pose4,0.1109
circuit_836.jpg,2,I-DC,1,2,n5,0,swapped,2,pose4,0.1109
circuit_836.jpg,3,I-AC,0,2,n2,n2,ok,2,pose0,0.1072
circuit_836.jpg,3,I-AC,1,2,n3,n3,ok,2,pose0,0.1072
circuit_836.jpg,4,V-DC,0,2,n3,0,swapped,2,pose4,0.1631
circuit_836.jpg,4,V-DC,1,2,0,n3,swapped,2,pose4,0.1631
circuit_836.jpg,5,Capacitor,0,2,n3,n3,ok,2,pose2,0.174
circuit_836.jpg,5,Capacitor,1,2,0,0,ok,2,pose2,0.174
circuit_836.jpg,6,Capacitor,0,2,n2,n2,ok,2,pose2,0.1677
circuit_836.jpg,6,Capacitor,1,2,0,0,ok,2,pose2,0.1677
circuit_836.jpg,7,Capacitor,0,2,n6,n6,ok,2,pose2,0.1832
circuit_836.jpg,7,Capacitor,1,2,0,0,ok,2,pose2,0.1832
circuit_836.jpg,8,Inductor,0,2,n1,n1,ok,2,pose0,0.1225
circuit_836.jpg,8,Inductor,1,2,n6,n6,ok,2,pose0,0.1225
circuit_836.jpg,9,Capacitor,0,2,n4,n4,ok,2,pose2,0.1695
circuit_836.jpg,9,Capacitor,1,2,n5,n5,ok,2,pose2,0.1695
circuit_836.jpg,10,Inductor,0,2,n1,n1,ok,2,pose0,0.1236
circuit_836.jpg,10,Inductor,1,2,n3,n3,ok,2,pose0,0.1236
circuit_836.jpg,11,Inductor,0,2,n1,n1,ok,2,pose0,0.1255
circuit_836.jpg,11,Inductor,1,2,n2,n2,ok,2,pose0,0.1255
circuit_836.jpg,12,Inductor,0,2,n1,n1,ok,2,pose0,0.1331
circuit_836.jpg,12,Inductor,1,2,n4,n4,ok,2,pose0,0.1331
circuit_836.jpg,13,GND,0,1,0,0,ok,1,,
circuit_856.jpg,0,V-AC,0,2,n1,n1,ok,2,pose2,0.1188
circuit_856.jpg,0,V-AC,1,2,n4,n4,ok,2,pose2,0.1188
circuit_856.jpg,1,I-DC,0,2,n4,n7,swapped,2,pose6,0.1102
circuit_856.jpg,1,I-DC,1,2,n7,n4,swapped,2,pose6,0.1102
circuit_856.jpg,2,Zener Diode,0,2,n3,n3,ok,2,pose1,0.1875
circuit_856.jpg,2,Zener Diode,1,2,n5,n5,ok,2,pose1,0.1875
circuit_856.jpg,3,Inductor,0,2,n1,n1,ok,2,pose0,0.1214
circuit_856.jpg,3,Inductor,1,2,n2,n2,ok,2,pose0,0.1214
circuit_856.jpg,4,Zener Diode,0,2,n5,n5,ok,2,pose1,0.1796
circuit_856.jpg,4,Zener Diode,1,2,n8,n8,ok,2,pose1,0.1796
circuit_856.jpg,5,Diode,0,2,n2,n2,ok,2,pose0,0.1637
circuit_856.jpg,5,Diode,1,2,n5,n5,ok,2,pose0,0.1637
circuit_856.jpg,6,Diode,0,2,n5,n5,ok,2,pose0,0.1691
circuit_856.jpg,6,Diode,1,2,n9,n9,ok,2,pose0,0.1691
circuit_856.jpg,7,Diode,0,2,n3,n3,ok,2,pose0,0.1769
circuit_856.jpg,7,Diode,1,2,n6,n6,ok,2,pose0,0.1769
circuit_856.jpg,8,Zener Diode,0,2,n2,n4,swapped,2,pose4,0.1352
circuit_856.jpg,8,Zener Diode,1,2,n4,n2,swapped,2,pose4,0.1352
circuit_856.jpg,9,Inductor,0,2,n5,n5,ok,2,pose0,0.137
circuit_856.jpg,9,Inductor,1,2,n6,n6,ok,2,pose0,0.137
circuit_856.jpg,10,Inductor,0,2,n8,n8,ok,2,pose0,0.1346
circuit_856.jpg,10,Inductor,1,2,n9,n9,ok,2,pose0,0.1346
circuit_856.jpg,11,Diode,0,2,n6,n6,ok,2,pose0,0.1721
circuit_856.jpg,11,Diode,1,2,n9,n9,ok,2,pose0,0.1721
circuit_856.jpg,12,GND,0,1,0,0,ok,1,,
circuit_856.jpg,13,Capacitor,0,2,n4,n4,ok,2,pose2,0.1909
circuit_856.jpg,13,Capacitor,1,2,n5,n5,ok,2,pose2,0.1909
circuit_856.jpg,14,Diode,0,2,n4,n4,ok,2,pose0,0.1643
circuit_856.jpg,14,Diode,1,2,n8,n8,ok,2,pose0,0.1643
circuit_856.jpg,15,Capacitor,0,2,n2,n2,ok,2,pose2,0.2033
circuit_856.jpg,15,Capacitor,1,2,n3,n3,ok,2,pose2,0.2033
circuit_856.jpg,16,Resistor,0,2,n6,n6,ok,2,pose2,0.1297
circuit_856.jpg,16,Resistor,1,2,0,0,ok,2,pose2,0.1297
circuit_856.jpg,17,Capacitor,0,2,n7,n7,ok,2,pose2,0.195
circuit_856.jpg,17,Capacitor,1,2,n8,n8,ok,2,pose2,0.195
circuit_862.jpg,0,Capacitor,0,2,n1,n1,ok,2,pose0,0.1816
circuit_862.jpg,0,Capacitor,1,2,n2,n2,ok,2,pose0,0.1816
circuit_862.jpg,1,Inductor,0,2,n2,n2,ok,2,pose0,0.1281
circuit_862.jpg,1,Inductor,1,2,n3,n3,ok,2,pose0,0.1281
circuit_862.jpg,2,Resistor,0,2,n3,n3,ok,2,pose0,0.1243
circuit_862.jpg,2,Resistor,1,2,n4,n4,ok,2,pose0,0.1243
circuit_862.jpg,3,V-DC,0,2,n4,0,swapped,2,pose6,0.1177
circuit_862.jpg,3,V-DC,1,2,0,n4,swapped,2,pose6,0.1177
circuit_862.jpg,4,Resistor,0,2,n2,n2,ok,2,pose2,0.1215
circuit_862.jpg,4,Resistor,1,2,0,0,ok,2,pose2,0.1215
circuit_862.jpg,5,Resistor,0,2,n1,n1,ok,2,pose2,0.1268
circuit_862.jpg,5,Resistor,1,2,0,0,ok,2,pose2,0.1268
circuit_862.jpg,6,I-DC,0,2,n1,0,swapped,2,pose6,0.1124
circuit_862.jpg,6,I-DC,1,2,0,n1,swapped,2,pose6,0.1124
circuit_862.jpg,7,GND,0,1,0,0,ok,1,,
circuit_869.jpg,0,I-DC,0,2,n1,n1,ok,2,pose0,0.0931
circuit_869.jpg,0,I-DC,1,2,0,0,ok,2,pose0,0.0931
circuit_869.jpg,1,Capacitor,0,2,n3,n3,ok,2,pose0,0.1463
circuit_869.jpg,1,Capacitor,1,2,0,0,ok,2,pose0,0.1463
circuit_869.jpg,2,GND,0,1,0,0,ok,1,,
circuit_869.jpg,3,Resistor,0,2,n1,n1,ok,2,pose2,0.0998
circuit_869.jpg,3,Resistor,1,2,n2,n2,ok,2,pose2,0.0998
circuit_869.jpg,4,Inductor,0,2,n2,n2,ok,2,pose2,0.1021
circuit_869.jpg,4,Inductor,1,2,0,0,ok,2,pose2,0.1021
circuit_869.jpg,5,Resistor,0,2,n1,n1,ok,2,pose2,0.1047
circuit_869.jpg,5,Resistor,1,2,n3,n3,ok,2,pose2,0.1047
circuit_869.jpg,6,V-DC,0,2,n1,0,swapped,2,pose4,0.0877
circuit_869.jpg,6,V-DC,1,2,0,n1,swapped,2,pose4,0.0877
circuit_87.jpg,0,I-AC,0,2,n2,n2,ok,2,pose2,0.0977
circuit_87.jpg,0,I-AC,1,2,n3,n3,ok,2,pose2,0.0977
circuit_87.jpg,1,V-DC,0,2,n1,n2,swapped,2,pose4,0.1597
circuit_87.jpg,1,V-DC,1,2,n2,n1,swapped,2,pose4,0.1597
circuit_87.jpg,2,V-DC,0,2,n1,0,swapped,2,pose4,0.0968
circuit_87.jpg,2,V-DC,1,2,0,n1,swapped,2,pose4,0.0968
circuit_87.jpg,3,Capacitor,0,2,n1,n1,ok,2,pose0,0.1605
circuit_87.jpg,3,Capacitor,1,2,n5,n5,ok,2,pose0,0.1605
circuit_87.jpg,4,GND,0,1,0,0,ok,1,,
circuit_87.jpg,5,I-DC,0,2,0,n1,swapped,2,pose6,0.1006
circuit_87.jpg,5,I-DC,1,2,n1,0,swapped,2,pose6,0.1006
circuit_87.jpg,6,Capacitor,0,2,n1,n1,ok,2,pose0,0.1635
circuit_87.jpg,6,Capacitor,1,2,n2,n2,ok,2,pose0,0.1635
